specimen_id,excerpt,location,context_tags,tone_flags
S0320,"""text"": ""Skip to content\nChat history\n\nYou said:\n# 💊 dopemux — Ultra-Granular Multi-Project Forensic Extractor Prompt\n\nYou are **dømux**, the filthy-smart, terminal-bound memory architect. Your mission: extract **every",dopemux_voice_input/conversations/6847fdc3-c744-8006-ac7d-a0c2fa8e3840__Slicer Issue Ultraslicer Chunking.json:L222-L222,naming,forensic|procedural
S0321,"""text"": ""fileciteturn0file0\n\nSkip to content\nChat history\n\nYou said:\n# 💊 dopemux — Ultra-Granular Multi-Project Forensic Extractor Prompt\n\nYou are **dømux**, the filthy-smart, terminal-bound memory architect. Your mission: extract **every",dopemux_voice_input/conversations/6847fdc3-c744-8006-ac7d-a0c2fa8e3840__Slicer Issue Ultraslicer Chunking.json:L828-L828,naming,forensic|procedural
S0322,"""text"": ""# 💊 dopemux — Metafile.yaml (v1.3.0, canyon output, lossless & brand-aligned)\nproject: dopemux\nversion: 1.3.0\nbrand:\n name: \""dopemux\""\n alt_names: [\""dpmx\"", \""💊dopemux\"", \""dømux\""]\n tagline: \""All memory. No mercy.",dopemux_voice_input/conversations/684cc2a1-3a1c-8006-a40c-b7b6bbda6bf1__UBERSLICER Extraction Ritual.json:L1684-L1684,naming,forensic|punitive|procedural
S0323,"""text"": ""# 💊 dopemux — Metafile.yaml (v1.3.0, canyon output, lossless & brand-aligned)\nproject: dopemux\nversion: 1.3.0\nbrand:\n name: \""dopemux\""\n alt_names: [\""dpmx\"", \""💊dopemux\"", \""dømux\""]\n tagline: \""All memory. No mercy.",dopemux_voice_input/conversations/684cc2a1-3a1c-8006-a40c-b7b6bbda6bf1__UBERSLICER Extraction Ritual.json:L1898-L1898,naming,forensic|punitive|procedural
S0324,"""snippet"": ""# 💊 dopemux — Metafile.yaml (v1.3.0, canyon output, lossless & brand-aligned)\nproject: dopemux\nversion: 1.3.0\nbrand:\n name: \""dopemux\""\n alt_names: [\""dpmx\"", \""💊dopemux\"", \""dømux\""]\n tagline: \""All memory. No mercy.",dopemux_voice_input/conversations/684cc2a1-3a1c-8006-a40c-b7b6bbda6bf1__UBERSLICER Extraction Ritual.json:L2039-L2039,naming,forensic|punitive|procedural
S0325,"""text"": ""# 💊 dopemux — Metafile.yaml (v1.3.0, canyon output, lossless & brand-aligned)\nproject: dopemux\nversion: 1.3.0\nbrand:\n name: \""dopemux\""\n alt_names: [\""dpmx\"", \""💊dopemux\"", \""dømux\""]\n tagline: \""All memory. No mercy.",dopemux_voice_input/conversations/684cc2a1-3a1c-8006-a40c-b7b6bbda6bf1__UBERSLICER Extraction Ritual.json:L2163-L2163,naming,forensic|punitive|procedural
S0326,"""snippet"": ""# 💊 dopemux — Metafile.yaml (v1.3.0, canyon output, lossless & brand-aligned)\nproject: dopemux\nversion: 1.3.0\nbrand:\n name: \""dopemux\""\n alt_names: [\""dpmx\"", \""💊dopemux\"", \""dømux\""]\n tagline: \""All memory. No mercy.",dopemux_voice_input/conversations/684cc2a1-3a1c-8006-a40c-b7b6bbda6bf1__UBERSLICER Extraction Ritual.json:L2204-L2204,naming,forensic|punitive|procedural
S0327,"""Here is a **DØPEMÜX multi-agent, cross-thread prompt chaining example library**—real-world-ready patterns and explicit agent flows, showing exactly how multiple LLM agents, prompt fragments, context blocks,",dopemux_voice_input/conversations/684e6d76-8554-8006-8020-2d6d852c4c2e__Spec Extraction Request.json:L1089-L1089,naming,forensic|punitive|procedural
S0328,"""Here’s the **dopemux-style “prompt corpus” extraction**—a complete, well-organized repository of all **system prompts, meta-prompts, chaining patterns, and persona-driven instruction sets** present in your chat/spec. \nThis",dopemux_voice_input/conversations/684e6d76-8554-8006-8020-2d6d852c4c2e__Spec Extraction Request.json:L1761-L1761,roast,forensic|punitive|procedural|kinky-coded
S0329,"""```shell\n# ☠️ dopemux UBERSLICER — FULL L1 EXTRACT — MAX DETAIL\n\n─────────────────────────────\nCATEGORY: Extraction Engine\n\n# Extraction Engine — Purpose\n* Forensic-grade, lossless extraction of every project artefact (chat,",dopemux_voice_input/conversations/684e838c-4eac-8006-b7bf-af5bb5901fce__Dopemux Omnibus Data-Spec.json:L1998-L1998,roast,forensic|punitive|procedural
S0330,"""text"": ""<<<ARTEFACT_BEGIN label=\""rip1_chunk_008\"" type=\""markdown\"">>>\n---\n\n## 🧠 TASK: Design a Dopemux-Style ChatGPT Project Primer\n\nYou will construct a **terminal-filthy, brand-locked, interactive, memory-enforcing ChatGPT Projects Primer**, optimized for OpenAI",dopemux_voice_input/conversations/684e838c-4eac-8006-b7bf-af5bb5901fce__Dopemux Omnibus Data-Spec.json:L2193-L2193,naming,forensic|procedural
S0331,"""Perfect approach. Here’s how I’ll structure your system—**chunked for clarity and upload**:\n\n---\n\n### 1. **System Prompt (for ChatGPT or any LLM/agent):**\n*Short, savage, context-maximal; just the operating",dopemux_voice_input/conversations/68518766-c620-8006-aee4-f0b172696de0__Dopemux Project Oversight.json:L927-L927,roast,anti-fluff|forensic|punitive|procedural|terse
S0332,"""I don't know what you r mean by unlisted repo, can you not check? '''Here’s an **ultra-thorough, chunked breakdown of the entire 💊 DØPEMÜX project**—purpose,",dopemux_voice_input/conversations/6853eda6-61c8-8006-a950-fa044b224f22__Optimizing Uberslicer Prompt.json:L1598-L1598,naming,forensic|punitive|cyberpunk|procedural
S0333,"""Terminal dopamine locked and loaded. \nHere’s an **ultra-thorough, chunked breakdown of the entire 💊 DØPEMÜX project**—purpose, features, architecture, UX/UI, brand, workflows, and meta-rituals. \n**Nothing skipped.",dopemux_voice_input/conversations/6853f191-9014-8006-9f64-6cee49ad227e__Ultraslicer Overview.json:L371-L371,naming,forensic|punitive|cyberpunk|procedural
S0334,"""result"": ""# 【0†INTERFACES.md†file-2FUEXdmLpgbtUcLJPcYPKj】\nContent source: Source.file\nTitle: INTERFACES.md\nCitation Marker: fileciteturn1file0\nContent Snippet:\n[L1] Title: Interfaces & Contracts\n[L2] Status: Draft | Owner: You | Last Updated: 2025-08-15 PT\n[L3] \n[L4] Principles\n[L5]",dopemux_voice_input/conversations/68a0e1ce-4054-8328-96a0-d56d3122d71d__Cloud enrichment file creation.json:L996-L996,error msg,anti-fluff|forensic|punitive|procedural
S0335,"""result"": ""# 【0†CLAUDE.md†file-NhPZgBEDDAJGXbMhLBoVRa】\nContent source: Source.file\nTitle: CLAUDE.md\nCitation Marker: fileciteturn2file0\nContent Snippet:\n[L1] # CLAUDE.md — ChatX/ChatRipper MCP Playbook\n[L2] \n[L3] Status: Compact | Owner: <TBD> | Last Updated: 2025-09-04\n[L4]",dopemux_voice_input/conversations/68ba367a-4848-8320-aba5-6b9639c90b7f__MCP replacement options.json:L14027-L14027,error msg,forensic|punitive|procedural
S0336,"""**Understood.** \nHere’s the **dopemux-style “decision log” extraction**—a ready-to-use, audit-traceable register of every **major decision, pivot, and rationale** found in your canonical chat/system history. \nThis can",dopemux_voice_input/conversations/684e6d76-8554-8006-8020-2d6d852c4c2e__Spec Extraction Request.json:L1425-L1425,tagline,forensic|punitive|procedural
S0337,"""```shell\n# 💊 DØPEMUX — FULL SAMPLE PROMPT CHAIN & STEP-BY-STEP L1 FILE CONCATENATION GUIDE\n\n─────────────────────────────────────────────────────────────\n# 1️⃣ **THREAD / PROJECT INIT PROMPT**\n\n> Paste this as your **very",dopemux_voice_input/conversations/684ffda5-9c74-8006-a015-0bedc66da4de__Dopemux Phase 2 Review.json:L1416-L1416,tagline,forensic|punitive|procedural
S0338,"""got it. i’m locking your choices into the build plan and turning the design into a concrete, codex-friendly development doc. here’s exactly what we’ll build,",dopemux_voice_input/conversations/68987f7e-95e8-8331-b59c-c0ebd58b01c0__untitled.json:L25416-L25416,roast,forensic|punitive|procedural
S0339,"""# Create a compact 10-file bundle for ChatX and zip it (fits the 10-file upload limit)\r\n\r\nimport os, zipfile, pathlib, datetime, textwrap, json\r\n\r\nROOT = \""/mnt/data/chatx-10file-pack\""\r\nos.makedirs(ROOT, exist_ok=True)\r\ntoday",dopemux_voice_input/conversations/689e6367-5944-8324-b803-5bd9d04ec176__Kickoff project from research.json:L9140-L9140,error msg,anti-fluff|forensic|punitive|procedural
S0340,"""code"": ""# Create a compact 10-file bundle for ChatX and zip it (fits the 10-file upload limit)\r\n\r\nimport os, zipfile, pathlib, datetime, textwrap, json\r\n\r\nROOT = \""/mnt/data/chatx-10file-pack\""\r\nos.makedirs(ROOT,",dopemux_voice_input/conversations/689e6367-5944-8324-b803-5bd9d04ec176__Kickoff project from research.json:L9198-L9198,error msg,anti-fluff|forensic|punitive|procedural
S0341,"""# Write a comprehensive NON_FUNCTIONAL.md aligned to current project specs\r\nfrom datetime import datetime, timezone\r\nts = datetime.now(timezone.utc).astimezone().strftime(\""%Y-%m-%d PT\"")\r\n\r\ncontent = f\""\""\""Title: Non-Functional Requirements\r\nStatus: Draft | Owner: XtractXact",dopemux_voice_input/conversations/68a0e1ce-4054-8328-96a0-d56d3122d71d__Cloud enrichment file creation.json:L9747-L9747,error msg,forensic|punitive|procedural
S0342,"""code"": ""# Write a comprehensive NON_FUNCTIONAL.md aligned to current project specs\r\nfrom datetime import datetime, timezone\r\nts = datetime.now(timezone.utc).astimezone().strftime(\""%Y-%m-%d PT\"")\r\n\r\ncontent = f\""\""\""Title: Non-Functional Requirements\r\nStatus: Draft | Owner:",dopemux_voice_input/conversations/68a0e1ce-4054-8328-96a0-d56d3122d71d__Cloud enrichment file creation.json:L9804-L9804,error msg,forensic|punitive|procedural
S0343,"""text"": ""Title: Non-Functional Requirements\nStatus: Draft | Owner: XtractXact | Last Updated: 2025-08-16 PT\n\n## Scope & Intent\nThis document defines measurable non-functional requirements (NFRs) for the **ChatX",dopemux_voice_input/conversations/68aa975c-1ea0-8324-93c9-4858f91ebe40__Build plan and prompts.json:L449-L449,error msg,forensic|punitive|procedural
