feature_id	title	type	status	priority	owner	subsystem_ids	component_ids	description	acceptance_criteria	non_goals	risk	level_of_effort	story_points	target_release	rfc_ids	adr_ids	source_uri	source_lines	created_at	updated_at	tags
FEAT-F3F6	Best Practices	Feature	Proposed		Product Team			"- **Provide context**: Describe what the code is supposed to do and any constraints
- **Use appropriate review types**: Security for auth code, performance for critical paths
- **Set severity filters**: Focus on critical issues for quick wins
- **Include relevant files**: Review related modules together for better context
- **Use parallel reviews**: Run multiple reviews with different models for comprehensive coverage
- **Follow up on findings**: Use the continuation feature to discuss specific "					0				docs/04-explanation/codereview.md	1-8	2025-10-02T03:01:44.654572	2025-10-02T03:01:44.654574	performance|security
FEAT-A0F3	Zed Editor (Agent Client Protocol)	Feature	Proposed		Product Team		COMP-phase-2-client-integ|COMP-initialize-client|COMP-context7-client-impl	"```yaml
integration_pattern: ""ACP Bridge to MCP""
configuration:
  acp_adapter:
    bridge: ""claude-code-acp-adapter""
    mcp_endpoint: ""metamcp""
  chat_triggers:
    - ""/research <topic>"": ""researcher agent""
    - ""/implement <feature>"": ""engineer agent""
    - ""/review <pr>"": ""validator agent""
session_management: ""Editor-based with agent hot-swap""
advantages:
  - In-editor chat interface
  - Context-aware triggers
  - Agent switching without losing MCP access
  - Rich text and code display
```"					0				docs/04-explanation/04-integration-requirements.md	1-18	2025-10-02T03:01:44.819908	2025-10-02T03:01:44.819909	
FEAT-32C0	Port Allocation Strategy	Feature	Proposed		Product Team	SUB-INTEGRATION-STR	COMP-rate-limiting-strate|COMP-versioning-strategy|COMP-port-allocation	"```yaml
port_allocation:
  external_access:
    metamcp: ""3001:3000""
    leantime: ""3002:80""
    neo4j_browser: ""3003:7474""
    neo4j_bolt: ""3004:7687""
    milvus: ""3005:19530""
    redis: ""3006:6379""

  internal_only:
    opensearch: ""9200""
    mysql: ""3306""
    task_orchestrator: ""8080""
    doc_context: ""8081""

  dynamic_allocation:
    # Git worktree isolation
    base_port: 4000
    per_worktree: 100  # e.g., worktree 'feature-x' uses ports 4100-4199
```"					0				docs/04-explanation/04-integration-requirements.md	1-22	2025-10-02T03:01:44.820993	2025-10-02T03:01:44.820994	database
FEAT-B0BF	Core Feature Areas	Feature	Proposed		Product Team	SUB-CORE-PLATFORM|SUB-CORE-ARCHITECTU	COMP-core-navigation-api|COMP-core-architectural-d|COMP-1-core-architecture-	"- [🧠 ADHD Optimizations Hub](features/adhd-optimizations.md) - All ADHD-related features
- [🤖 Claude Code Integration Hub](features/claude-integration.md) - AI development workflow
- [📊 Health Monitoring Hub](features/health-monitoring.md) - System reliability features
- [🔌 MCP Server Ecosystem Hub](features/mcp-ecosystem.md) - External service integration
- [📋 Task Management Hub](features/task-management.md) - Project and task features"					0				docs/04-explanation/readme.md	1-6	2025-10-02T03:01:44.827371	2025-10-02T03:01:44.827372	architecture
FEAT-E83E	Integration Feature Areas	Feature	Proposed		Product Team	SUB-LEANTIME-S-TECH|SUB-MCP-INTEGRATION	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"- [🔗 Leantime Integration Hub](features/leantime-integration.md) - Project management sync
- [🎯 Task-Master AI Hub](features/task-master.md) - AI task decomposition
- [🐳 Docker Orchestration Hub](features/docker-orchestration.md) - Container management
- [📈 Analytics & Metrics Hub](features/analytics.md) - Performance tracking"					0				docs/04-explanation/readme.md	1-5	2025-10-02T03:01:44.827623	2025-10-02T03:01:44.827625	performance
FEAT-437F	Development Feature Areas	Feature	Proposed		Product Team	SUB-FRAMEWORK-ECOSY	COMP-development-workflow|COMP-phase-structure-ensu|COMP-restful-and-graphql-	"- [⚙️ Configuration System Hub](features/configuration.md) - Settings management
- [💾 Session Management Hub](features/session-management.md) - Context preservation
- [🔧 CLI Interface Hub](features/cli-interface.md) - Command-line experience
- [🧪 Testing Infrastructure Hub](features/testing.md) - Quality assurance"					0				docs/04-explanation/readme.md	1-5	2025-10-02T03:01:44.827836	2025-10-02T03:01:44.827837	testing|architecture
FEAT-887B	Non‑Goals	Feature	Proposed		Product Team			"* Replacing Leantime/Task‑Master UIs
* Building a generic ETL; this is purpose‑built for Dopemux"					0				docs/04-explanation/rfc-zero-touch-sync.md	1-4	2025-10-02T03:01:44.832611	2025-10-02T03:01:44.832612	
FEAT-69E5	Deployment	Feature	Proposed	P3	Product Team		COMP-deployment-complete|COMP-containerized-kubern|COMP-deployment-method	"* One small service (Python/Node) packaged as container; cron/timer loop (300s)
* Config via env: endpoints, tokens, interval, feature flags (top3/digest/batch)"					0				docs/04-explanation/rfc-zero-touch-sync.md	1-4	2025-10-02T03:01:44.834130	2025-10-02T03:01:44.834132	
FEAT-8013	Technical Context (Optional - Enhances Accuracy)	Feature	Proposed		Product Team	SUB-12-EXA-WEB-SEAR|SUB-2-EXA-RESEARCH-	COMP-technical-performanc|COMP-3-system-scope-conte|COMP-context	"- **Technology familiarity**: Which parts of the stack are you comfortable with vs unfamiliar?
- **Documentation needs**: Understanding architecture, preparing for changes, code review, security analysis?
- **Time constraints**: Quick overview or comprehensive analysis?"					0				docs/04-explanation/analyze-understand-codebase.md	1-4	2025-10-02T03:01:44.836673	2025-10-02T03:01:44.836675	security|architecture
FEAT-30D4	**Developer Experience Transformation**	Capability	Proposed		Product Team	SUB-EXTENSIBILITY-F	COMP-developer-role-imple|COMP-developer-role|COMP-developer-experience	"- **Before**: 20+ overwhelming tool choices causing decision paralysis
- **After**: 2-4 role-appropriate tools with real capabilities
- **Result**: **95% cognitive load reduction** with **0% capability loss**"					0				docs/04-explanation/phase-1-completion-report.md	1-4	2025-10-02T03:01:44.843023	2025-10-02T03:01:44.843024	
FEAT-3463	**All Objectives Delivered**	Capability	Proposed		Product Team		COMP-core-files-delivered	"- ✅ **Live Server Integration**: 11 Docker MCP servers connected
- ✅ **Production Deployment**: MetaMCP broker active in Claude Code
- ✅ **Real-World Validation**: ADHD optimizations working with live tools
- ✅ **Zero Capability Loss**: Full functionality with 95% cognitive load reduction"					0				docs/04-explanation/phase-1-completion-report.md	1-5	2025-10-02T03:01:44.844086	2025-10-02T03:01:44.844087	
FEAT-111C	Acceptance Criteria	Feature	Proposed		Product Team		COMP-acceptance-criteria|COMP-phase-1-completion-c|COMP-success-criteria	"Given `docs/interfaces/events/schemas.md`
When I read it
Then I find event names, payload schemas, and retention/versioning."	"Given `docs/interfaces/events/schemas.md`
When I read it
Then I find event names, payload schemas, and retention/versioning."				0				docs/04-explanation/02-events-catalog.md	1-4	2025-10-02T03:01:44.849670	2025-10-02T03:01:44.849671	
FEAT-294E	Next Steps	Feature	Proposed		Product Team	SUB-NEXT-PHASE-COMP|SUB-NEXT-STEPS	COMP-next-steps|COMP-get-next-actionable-|COMP-immediate-next-steps	"1. **Proof of Concept**: Basic Docker Compose setup
2. **Installer Script**: Python-based installation automation
3. **Integration Testing**: API connectivity and auth sync
4. **ADHD Feature Integration**: Context sharing and attention metrics
5. **Production Hardening**: Security, monitoring, and maintenance

---

**Status**: Planning Phase
**Priority**: High - Core infrastructure for ADHD-optimized project management
**Dependencies**: Docker, SSL certificates, domain configuration"					0				docs/04-explanation/leantime-integration-plan.md	1-12	2025-10-02T03:01:44.852580	2025-10-02T03:01:44.852581	testing|api|security
FEAT-9856	ADHD features separate purpose-built tools from retrofitted solutions	Feature	Proposed		Product Team	SUB-2-EXA-RESEARCH-	COMP-design-decisions-fro|COMP-adhd-optimization-ap|COMP-adhd-systems-compone	"**Leantime stands alone as the only tool explicitly designed for neurodivergent users**, founded by individuals with ADHD and dyslexia. Its revolutionary emotion-based task management system lets users track sentiment with emojis (😡 → 🦄) for each task, with AI using this data to intelligently pair tasks with current emotional states. The platform's goal-driven structure ensures every task connects to broader objectives, providing the dopamine-driven motivation crucial for ADHD focus.

Hive, whil"					0				docs/04-explanation/leantime.md	1-7	2025-10-02T03:01:44.854865	2025-10-02T03:01:44.854866	architecture
FEAT-59D8	Performance and extensibility define long-term viability	Feature	Proposed		Product Team	SUB-2-SERVICE-LOOKU|SUB-EVENT-DRIVEN-PA	COMP-4-metamcp-security-a|COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w	"Performance analysis reveals significant variations in resource usage and responsiveness. **Vikunja leads in raw performance** with its Go backend achieving consistent sub-100ms response times on minimal hardware. Kanboard's PHP implementation, while interpreted, maintains excellent performance through its minimalist architecture. Plane and Leantime occupy the middle ground with good performance but higher resource requirements due to their comprehensive feature sets.

API quality emerges as a c"					0				docs/04-explanation/leantime.md	1-7	2025-10-02T03:01:44.856840	2025-10-02T03:01:44.856841	performance|api|testing|architecture
FEAT-DB2F	Implementation roadmap for the dopemux platform	Feature	Proposed		Product Team	SUB-FOR-TWO-PLANE-A|SUB-THE-12-SECTIONS	COMP-run-the-example|COMP-login-with-username-|COMP-platform-integration	"Begin with **Leantime deployment** using Docker Compose, requiring approximately 2GB RAM and basic LAMP stack infrastructure. Install the MCP server plugin from the marketplace and configure personal access tokens for authentication. The TypeScript MCP Bridge connects directly to Claude Desktop or your multi-agent solutions with minimal configuration.

For enhanced development workflows, **parallel deploy Claude-Task-Master** via npm for tight integration with Cursor or similar AI code editors. "					0				docs/04-explanation/leantime.md	1-9	2025-10-02T03:01:44.859552	2025-10-02T03:01:44.859553	api|architecture
FEAT-E137	Plan.md drives spec-driven development	Feature	Proposed		Product Team	SUB-FRAMEWORK-ECOSY	COMP-development-workflow|COMP-phase-structure-ensu|COMP-restful-and-graphql-	"Plan.md files implement **executable specifications** that evolve throughout development. They begin with clear problem definitions including context, constraints, and measurable success criteria. Multiple implementation approaches are documented with pros and cons, leading to justified recommendations.

The **multi-phase planning** pattern breaks complex features into manageable chunks. Each phase contains specific, testable tasks with clear completion criteria. Implementation details include c"					0				docs/04-explanation/ai-doc-files.md	1-7	2025-10-02T03:01:44.862302	2025-10-02T03:01:44.862304	testing
FEAT-0647	Workflow integration creates synergy	Feature	Proposed		Product Team	SUB-LEANTIME-S-TECH|SUB-MCP-INTEGRATION	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	These files work as a **cascading configuration system**. Claude.md provides stable, project-wide context that rarely changes. Plan.md offers feature-specific roadmaps with medium-term direction. Session.md captures daily progress and immediate context. At session start, AI loads all three levels - permanent context, current goals, and recent history. During work, decisions and progress update session.md in real-time. Session end updates both session.md for continuity and plan.md for progress tr					0				docs/04-explanation/ai-doc-files.md	1-3	2025-10-02T03:01:44.862754	2025-10-02T03:01:44.862755	architecture
FEAT-75DF	Documentation-driven development with AI	Feature	Proposed		Product Team	SUB-ALTERNATIVE-1-C|SUB-ALL-FLAGS-WITH-	COMP-login-with-username-|COMP-with-conport|COMP-with-existing-system	"Documentation-Driven Development represents a **paradigm shift** where documentation becomes the primary development interface. AI translates requirements into implementation, with comprehensive documentation driving code generation, testing, and validation.

The DocDD framework creates comprehensive feature documentation, uses AI for initial code generation, generates and runs tests for validation, iteratively refines implementation, then updates documentation with learnings. This cycle ensures"					0				docs/04-explanation/ai-doc-files.md	1-5	2025-10-02T03:01:44.863487	2025-10-02T03:01:44.863488	testing
FEAT-AFC6	Task-specific prompt templates	Feature	Proposed		Product Team		COMP-list-available-templ|COMP-task-specific-prompt	"Different development tasks require specialized approaches. **Bug fixing prompts** include expected behavior, actual behavior, code context, and error messages, requesting root cause analysis, explanations, corrections, and prevention strategies. **Feature development prompts** specify requirements, provide codebase context, and request implementation approaches, error handling, tests, and integration considerations.

**Code refactoring prompts** define specific improvement goals while maintaini"				Size	0				docs/04-explanation/ai-doc-files.md	1-5	2025-10-02T03:01:44.866329	2025-10-02T03:01:44.866330	database|api|performance|testing
