from_id	from_type	to_id	to_type	relation	rationale	confidence
RS-80269629	Research	FEAT-CC02	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-B6D5	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-5C7C	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-4B1E	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-B908	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-8782	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-4CB1	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-490A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-9370	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-A79A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-743F	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-5A37	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-BD58	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-6A07	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-F797	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-159E	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-7BF7	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-F4A1	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-9180	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-537B	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-1CD4	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-0383	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-7D1C	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-2DAC	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-4B58	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-86CC	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-8C07	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-6956	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-58D2	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-23E4	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-0859	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-109D	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-473A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-4101	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-1BA7	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-7025	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-3B22	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-DBCC	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-9E67	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-DC27	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-448E	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-D174	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-A47A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-FBDC	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-5270	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-073F	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-7BDC	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-1E54	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-8A9D	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-294E	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-EEFB	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-5B72	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-00CF	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-1108	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-3A7A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-F2EE	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-2073	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-EF05	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-EF2A	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-4C5E	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-6025	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-FEB0	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-A79F	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-F58C	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-71F6	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-B2B9	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-F8E2	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	FEAT-3FDF	Feature	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-15b0f445	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-correct-approach	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-when-stuck	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-ready-to-start-imple	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-overview	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-8f47ddb3	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-ai-assistant-windows	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-the-foundation-start	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-t	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-3-7-category-7-integ	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-4-attention-and-hype	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-negative-consequence	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-identified-for-futur	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-risks-and-mitigation	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-context	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-core-components	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-4-long-context-route	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-4-context-window	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-what-you-ll-learn	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-understanding-the-in	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-your-first-ai-intera	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-activate-deep-focus-	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-api-overview	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-key-features	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-real-time-events	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-api-security-measure	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-conclusion	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-dynamic-interface-ad	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-hooks	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-official-documentati	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-implementation-steps	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-1-architect-agent-sy	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-technical-requiremen	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-troubleshooting	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-architecture	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-instructions	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-codebase-architectur	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-basic-memory-pro	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-token-budget-managem	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-700a903c	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-2ab79f26	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-todo-add	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-execution-steps	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-1-natural-language-p	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-argument-parsing	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-information-displaye	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-next-actions	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-description	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-story-http-api-contr	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-fea621b1	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-core-files	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-research-mode	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-2-manage-models-mode	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-13-expand-task-expan	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-14-expand-all-tasks-	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-pattern-2-team-colla	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-pattern-3-experiment	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-workflow-transition-	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-primary-interaction-	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-configuration-manage	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-adhd-optimized-visua	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-3-api-version-mismat	Component	informs	Research provides relevant context	0.75
RS-80269629	Research	COMP-alternative-approach	Component	informs	Research provides relevant context	0.75
