research_id	title	research_type	status	author	date_collected	recency_days	source_quality	sample_size	method	claim_summary	key_findings	key_metrics	limitations	risks	recommendation	confidence	score_breakdown	sources	source_uri	source_lines	use_by	tags
RS-43184103	5. Enrichment System	Benchmark	Complete		2025-10-02	0	Medium			"The **enrichment pipeline** (`src/chatx/enrichment/`) provides LLM-based semantic analysis with confidence gating:

**Confidence Gate Configuration:**
- **τ (tau)**: Primary confidence threshold (default: 0.7)
- **τ_low**: Hysteresis low threshold (default: 0.62) 
- **τ_high**: Hysteresis high thres"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-22	2025-12-31	architecture|performance
RS-23542927	Error Handling	Standards/Regulatory	Complete		2025-10-02	0	High			"The CLI implements **RFC-7807 Problem JSON** for structured error reporting:

```json
{
  ""type"": ""https://chatx.local/problems/NO_VALID_ROWS"",
  ""title"": ""No valid rows"", 
  ""status"": 1,
  ""detail"": ""All rows failed schema validation"",
  ""instance"": ""./out/messages_friend.json"",
  ""code"": ""NO_VALID"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	"https://chatx.local/problems/NO_VALID_ROWS"","	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-14	2028-10-01	
RS-62949093	Key Test Categories	Benchmark	Complete		2025-10-02	0	Medium			"- **Schema Validation**: All JSON outputs validated against schemas
- **Extractor Tests**: Platform-specific extraction with fixture databases
- **Privacy Tests**: Redaction coverage and policy enforcement
- **Performance Tests**: Throughput and latency benchmarks (opt-in with `pytest -m perf`)
- **"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-6	2025-12-31	performance
RS-68475130	Current Benchmarks	Tech Spike	Complete		2025-10-02	0	Medium			"Based on the non-functional requirements and implementation analysis:

- **iMessage Extraction**: ~5-10k messages/min (varies by attachment count)
- **Local Enrichment**: ~25+ enrichments/s (target met with quantized models)
- **Redaction Processing**: ~2s per 1k messages (p95)
- **Vector Indexing**"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-9	2026-03-31	
RS-19305070	Optimization Strategies	Benchmark	Complete		2025-10-02	0	Medium			"The codebase implements several performance optimizations:

1. **Async Processing**: Concurrent LLM requests with connection pooling
2. **Batch Operations**: Grouped database operations and vector insertions
3. **Caching**: Prompt and result caching with hash-based invalidation
4. **Streaming**: Lar"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	utilization during I/O-bound operations like LLM inference.	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-13	2025-12-31	database|architecture|performance
RS-42791023	Configuration Management	Standards/Regulatory	Complete		2025-10-02	0	Medium			"The system supports multiple configuration approaches:
- **CLI Arguments**: Direct command-line parameter specification
- **Environment Variables**: `CHATX_*` prefixed environment configuration
- **Configuration Files**: TOML-based configuration (planned)
- **Salt Files**: Cryptographic salt managem"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-7	2028-10-01	architecture
RS-61475626	Conclusion	User Interview	Complete		2025-09-03	29	Medium			"The ChatX implementation represents a **mature, production-ready forensic chat analysis platform** with sophisticated privacy engineering. The codebase demonstrates:

- **Strong architectural foundations** with clear separation of concerns
- **Comprehensive privacy controls** including differential "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation.md	1-19	2026-03-02	testing|architecture
RS-41732647	MUSTs (handoff blockers)	Standards/Regulatory	Complete		2025-10-02	0	High			"1) Timestamp hardening (Apple epoch variants)
- Status: Partial
- iMessage: robust converter present (`_convert_apple_timestamp`) and used throughout extractors; ISO-8601 UTC ensured in CLI path. Add a single helper to centralize conversion and property tests.
- Action: PR-X1

2) Deterministic foldi"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/extractor_readiness.md	1-41	2028-10-01	
RS-83717951	Strong SHOULDs (soon)	Tech Spike	Complete		2025-10-02	0	Medium			"- Attributed body normalization
  - Status: Placeholder texts used; full normalization not implemented. Action: PR-X6.
- Conversation index export
  - Status: Missing. Action: small follow-up PR (metadata-only file).
- Identity pseudo-IDs
  - Status: `source_meta.sender_pid` present; `sender_id` rem"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	_meta.sender_pid` present; `sender_id` remains original for compatibility. Decide flip timing.	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/extractor_readiness.md	1-12	2026-03-31	
RS-18817808	Context & Goals	Benchmark	Complete		2025-10-02	0	Medium			"**Problem:** We need a private, local-first forensic chat analysis tool that ingests large multi-platform exports, redacts and pseudonymizes sensitive data, enriches messages with structured meaning, and supports retrieval/analytics—while optionally escalating to cloud LLMs under strict controls.

*"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	s, models, stores	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/architecture.md	1-17	2025-12-31	performance
RS-63519536	Metrics & Reports	Benchmark	Complete		2025-10-02	0	Medium			"- Pipeline duration and message throughput
- Redaction coverage and validation statistics
- Token usage and cost tracking for cloud operations
- Schema validation success/failure rates"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/architecture.md	1-5	2025-12-31	performance
RS-87042832	Dopemux Multi-Agent MVP — Research Findings, Architecture, and Plan	Tech Spike	Complete		2025-09-08	24	Medium			Last updated: 2025-09-08						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/dopemux-mvp-research.md	1-3	2026-03-07	
RS-41756044	Envelope Schema (JSONL)	Tech Spike	Complete		2025-10-02	0	Medium			"- envelope: { id, ts, type, from, to, corr, body, attachments?, severity?, tags[] }
- types: task.plan, task.handoff, research.findings, code.diff, code.review, test.report, decision.log, alert
- ack: { ackOf, status, notes }"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/dopemux-mvp-research.md	1-4	2026-03-31	testing
RS-35300351	Story: Extract iMessage for a single contact with replies, reactions, and provenance	Standards/Regulatory	Complete		2025-10-02	0	High			"* AC:

  * Given a valid `chat.db` copied to a temp path,
    When I run `chatx imessage pull --contact ""<id>"" [--include-attachments]`,
    Then messages MUST include `is_me`, ISO-8601 timestamps, folded reactions, and stable `reply_to_msg_id`,
    And `source_ref` MUST include the conversation GUI"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	_ref` MUST include the conversation GUID and original DB path,	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/acceptance-criteria.md	1-9	2028-10-01	database
RS-91088843	Story: HTTP API contracts (localhost only)	Standards/Regulatory	Complete		2025-10-02	0	High			"* AC:

  * Given the dev server,
    When I call `/v1/query|simulate|reply`,
    Then responses MUST meet RFC-7807 for errors and 60s SLA,
    And echo `X-Request-Id` when present."						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/acceptance-criteria.md	1-8	2028-10-01	
RS-61675588	Phase 1: Foundation Improvements (High Priority)	Tech Spike	Complete		2025-10-02	0	Medium			*Timeline: Sprint 1-2 | Impact: Immediate UX & Reliability*						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-2	2026-03-31	
RS-11348972	1.1 Enhanced CLI Error Handling	Standards/Regulatory	Complete		2025-10-02	0	High			"**Location:** `src/chatx/cli/main.py`
**Objective:** Implement RFC-7807 compliant error responses with Rich formatting

**Technical Details:**
- Add structured error codes (`E_INVALID_INPUT`, `E_MISSING_DB`, `E_POLICY_SHIELD_FAILURE`)
- Implement Problem JSON format for machine-readable errors
- Add"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-11	2028-10-01	
RS-88643618	Error response structure	Standards/Regulatory	Complete		2025-10-02	0	High			"{
    ""type"": ""https://chatx.local/problems/NO_VALID_ROWS"",
    ""title"": ""No valid rows"", 
    ""status"": 1,
    ""detail"": ""All rows failed schema validation"",
    ""code"": ""NO_VALID_ROWS""
}
```

**Success Criteria:**
- All CLI errors follow RFC-7807 format
- Rich formatting improves readability by 80"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	"https://chatx.local/problems/NO_VALID_ROWS"","	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-14	2028-10-01	testing
RS-23662234	1.2 Advanced Pydantic Validation	Standards/Regulatory	Complete		2025-10-02	0	High			"**Location:** `src/chatx/schemas/`
**Objective:** Leverage advanced Pydantic patterns for robust data validation

**Technical Details:**
- Custom validators for platform-specific data normalization
- Field validation for attachment metadata integrity
- Schema versioning system for backward compatibi"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-27	2028-10-01	architecture
RS-67902477	3.3 Comprehensive Test Coverage	Benchmark	Complete		2025-10-02	0	High			"**Objective:** Achieve ≥90% test coverage for all components

**Test Strategy:**
- Unit tests for all core components
- Integration tests for pipeline workflows
- Schema validation test suites
- Performance benchmark tests"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-8	2025-12-31	testing|performance
RS-52222453	Framework Integrations	Benchmark	Complete		2025-10-02	0	Medium			"1. **Pydantic v2** - Advanced validation patterns with performance optimization
2. **ChromaDB** - Vector storage with metadata filtering and batch operations  
3. **Typer + Rich** - Enhanced CLI UX with structured error handling
4. **Ollama** - Local LLM integration for privacy-preserving enrichment"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/implementation-plan.md	1-5	2025-12-31	performance
RS-86636342	Repo Prompt XML Apply — Project Standard	Standards/Regulatory	Complete		2025-09-02	30	Medium			"_Last updated: 2025-09-02 UTC_

This project standardizes on **Repo Prompt's XML-based apply format** for web/chat edits. Agents must produce an **XML edits document** that Repo Prompt can apply deterministically across many files."						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/repo-prompt-xml.md	1-4	2028-09-01	
RS-48943383	Ops & Safety	Tech Spike	Complete		2025-08-16	47	High			"chatx timeline show   --contact ""<key>"" [--label intimacy_connection] [--period weekly]
chatx factors analyze --contact ""<key>"" --label intimacy_connection --window P14D
chatx tokens  inspect --ledger ./out/token_ledger.json --id <id8>
chatx preflight cloud --input ./out/redacted/*.json --threshold "						0.7	recency:0.8|quality:1.0|sample:0.5|method:0.5	"_hash"":""sha256""} }; ); "":""local|cloud"","	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/interfaces.md	1-96	2026-02-12	testing
RS-79003856	Common	Standards/Regulatory	Complete		2025-10-02	0	High			"- **Base:** `http://127.0.0.1:<port>/v1`
- **Headers:** `Content-Type: application/json`, `Accept: application/json`; optional `X-Request-Id` echoed in responses.
- **AuthZ:** Local user only (loopback). No tokens required by default.
- **Safety gates:** Cloud work requires `""allow_cloud"": true` **a"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	http://127.0.0.1:<port>/v1`	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/interfaces.md	1-7	2028-10-01	
RS-35233803	Error Catalog (RFC‑7807)	Standards/Regulatory	Complete		2025-10-02	0	High			"All endpoints MUST return:
```json
{""error"":""<Type>"",""code"":""<MACHINE_CODE>"",""detail"":""..."",""hint"":""...""}
```
Required codes:
- `INVALID_INPUT` — schema/field errors.
- `INVALID_CONTACT` — unknown `contact` or message scope invalid.
- `POLICY_SHIELD_FAILURE` — preflight failed or hard‑fail class det"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/interfaces.md	1-12	2028-10-01	
RS-15216094	CLI: Index Metadata Update (no re-embedding)	Standards/Regulatory	Complete		2025-10-02	0	High			"- **Name | Command | Purpose**
  - Index Metadata Update | `chatx index update --collection <name> [--enrich-msg <path>] [--enrich-cu <path>] [--id-map <path>] [--dry-run] [--upsert-fields <csv>]` | Merge enrichment metadata into existing vectors **without** changing embeddings or redacted text.

- "						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/interfaces.md	1-39	2028-10-01	
RS-41483694	CLI Error Model (RFC‑7807)	Standards/Regulatory	Complete		2025-10-02	0	High			"- Flag: `--error-format json|text` (default: text). When `json`, fatal CLI errors are emitted as Problem JSON on stderr and exit non‑zero.
- Common error codes:
  - `INVALID_INPUT` — invalid arguments or failed parse (e.g., bad ZIP)
  - `MISSING_DB` — Messages `chat.db` not found (iMessage paths)
  "						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	"https://chatx.local/problems/NO_VALID_ROWS"","	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/interfaces.md	1-22	2028-10-01	database
RS-81007732	Untitled Research	Benchmark	Complete		2025-09-03	29	High	50		"**Title:** Image Psychology Model — Research Plan
**Status:** Draft | Owner: TBD | Last Updated: 2025-09-03 PT

Objective
- Select a local-first, privacy-safe VLM to infer social/relationship and psychological signals from images, mapped to labels.yml, as an append-only feature alongside the existin"						0.82	recency:1.0|quality:1.0|sample:0.8|method:0.5	"VLM for social scene understanding 2024 2025 benchmark"""	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/research/image-psychology-model-research-plan.md	1-82	2025-12-02	testing|architecture|performance
RS-65871433	Untitled Research	Benchmark	Complete		2025-09-03	29	Medium			"Title: Image Enrichment + Image Psychology — Checkpoint
Status: Saved | Owner: TBD | Last Updated: 2025-09-03 PT

Objective
- Append a local-first image enrichment pipeline with an image-specific psychology module, mapped to labels.yml, without changing Message or the existing text enrichment pipeli"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/research/image-enrichment.md	1-59	2025-12-02	testing|api|architecture|performance
RS-32371588	Open Questions	Benchmark	Complete		2025-10-02	0	Medium			"* iMessage iCloud completeness automation: What OS-supported or acceptable method will we implement to **force download** all evicted attachments at scale? (Manual = OK short-term).
* Voice note transcription: Choose local engine (e.g., Whisper variants), language coverage, quality/latency targets, "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	defaults.	ALL_RECOVERED_DOCS_EXPANDED/commit_8bbaf71/src/dopemux/ChatRipperXXX/docs/design/next.md	1-11	2025-12-31	testing|performance
